Label,Id
OTHER OFFENSES,699071
OTHER OFFENSES,476902
DRUG/NARCOTIC,648021
LARCENY/THEFT,694667
LARCENY/THEFT,570937
SECONDARY CODES,135808
VANDALISM,94792
ASSAULT,189590
OTHER OFFENSES,858162
WARRANTS,195531
OTHER OFFENSES,753105
LARCENY/THEFT,816749
LARCENY/THEFT,48782
OTHER OFFENSES,642869
DRUG/NARCOTIC,374490
SECONDARY CODES,606396
LARCENY/THEFT,638808
WARRANTS,340828
NON-CRIMINAL,15111
ASSAULT,149985
DRUG/NARCOTIC,533437
SUSPICIOUS OCC,462175
OTHER OFFENSES,798849
NON-CRIMINAL,828966
OTHER OFFENSES,512736
BURGLARY,208629
OTHER OFFENSES,654835
VEHICLE THEFT,719756
SUSPICIOUS OCC,778254
NON-CRIMINAL,814573
WARRANTS,559974
VANDALISM,714336
DRUG/NARCOTIC,275227
VEHICLE THEFT,447762
DRUG/NARCOTIC,67075
NON-CRIMINAL,571303
ROBBERY,61998
ASSAULT,61675
BURGLARY,341455
MISSING PERSON,344113
ASSAULT,291737
OTHER OFFENSES,769946
DRUG/NARCOTIC,44207
VANDALISM,487904
NON-CRIMINAL,825490
NON-CRIMINAL,33066
LARCENY/THEFT,582870
SECONDARY CODES,65108
OTHER OFFENSES,609017
VANDALISM,162179
LARCENY/THEFT,823477
LARCENY/THEFT,726779
PROSTITUTION,321270
OTHER OFFENSES,414327
MISSING PERSON,644959
DRUG/NARCOTIC,727613
VEHICLE THEFT,618206
ROBBERY,192408
NON-CRIMINAL,257106
VANDALISM,555394
OTHER OFFENSES,448531
NON-CRIMINAL,306945
ASSAULT,8807
OTHER OFFENSES,377087
OTHER OFFENSES,611782
OTHER OFFENSES,151664
NON-CRIMINAL,204928
OTHER OFFENSES,455684
LARCENY/THEFT,535179
PROSTITUTION,876801
WARRANTS,19300
LARCENY/THEFT,583191
LARCENY/THEFT,275104
VANDALISM,273545
OTHER OFFENSES,311373
LARCENY/THEFT,726343
VEHICLE THEFT,702687
NON-CRIMINAL,301863
LARCENY/THEFT,95753
LARCENY/THEFT,418808
SEX OFFENSES FORCIBLE,262099
SEX OFFENSES FORCIBLE,302180
DRUG/NARCOTIC,581562
ASSAULT,672082
LARCENY/THEFT,560213
NON-CRIMINAL,835976
BURGLARY,742629
LARCENY/THEFT,675170
OTHER OFFENSES,213959
FRAUD,227360
FORGERY/COUNTERFEITING,231361
VEHICLE THEFT,21412
WARRANTS,22087
DRUG/NARCOTIC,683023
ROBBERY,442211
BURGLARY,336327
OTHER OFFENSES,276695
NON-CRIMINAL,672517
FRAUD,251188
LARCENY/THEFT,406506
ASSAULT,728115
LARCENY/THEFT,260212
FORGERY/COUNTERFEITING,416002
VEHICLE THEFT,562073
DRUG/NARCOTIC,473498
ASSAULT,827652
BURGLARY,754387
LARCENY/THEFT,698299
ASSAULT,875604
DRUG/NARCOTIC,495189
ASSAULT,736872
OTHER OFFENSES,231528
ASSAULT,507777
WARRANTS,411503
LARCENY/THEFT,544721
LARCENY/THEFT,843502
ASSAULT,73348
ASSAULT,669481
ROBBERY,412837
VANDALISM,401563
VANDALISM,447797
NON-CRIMINAL,490358
MISSING PERSON,43864
WARRANTS,17355
BURGLARY,46640
LARCENY/THEFT,641290
NON-CRIMINAL,127169
MISSING PERSON,551824
ROBBERY,680157
LARCENY/THEFT,338834
LARCENY/THEFT,507815
VEHICLE THEFT,509804
OTHER OFFENSES,48941
OTHER OFFENSES,197310
BURGLARY,444757
LARCENY/THEFT,61343
VANDALISM,171454
LARCENY/THEFT,817289
BURGLARY,395097
LARCENY/THEFT,272928
ASSAULT,204947
ROBBERY,342881
NON-CRIMINAL,263227
OTHER OFFENSES,227950
LARCENY/THEFT,784856
ASSAULT,249884
MISSING PERSON,786280
NON-CRIMINAL,150630
OTHER OFFENSES,526963
SUSPICIOUS OCC,433010
VEHICLE THEFT,872507
WARRANTS,306829
LARCENY/THEFT,413965
LARCENY/THEFT,135599
LARCENY/THEFT,429727
DRUG/NARCOTIC,747763
DRUG/NARCOTIC,533841
LARCENY/THEFT,339754
SUSPICIOUS OCC,553259
VEHICLE THEFT,728283
OTHER OFFENSES,459204
TRESPASS,497884
OTHER OFFENSES,476588
VANDALISM,868114
RECOVERED VEHICLE,268158
WARRANTS,677136
ASSAULT,266425
DRUG/NARCOTIC,293460
NON-CRIMINAL,628907
LARCENY/THEFT,719953
LARCENY/THEFT,483782
LARCENY/THEFT,653074
DRUG/NARCOTIC,557138
BURGLARY,234060
NON-CRIMINAL,832172
SUSPICIOUS OCC,204686
ASSAULT,18859
LARCENY/THEFT,96826
OTHER OFFENSES,622152
RECOVERED VEHICLE,321856
PROSTITUTION,207668
DRUG/NARCOTIC,804542
ROBBERY,825425
ROBBERY,394489
VANDALISM,541700
OTHER OFFENSES,712986
LARCENY/THEFT,72144
OTHER OFFENSES,356375
SECONDARY CODES,335320
LARCENY/THEFT,840573
NON-CRIMINAL,165031
WARRANTS,276005
MISSING PERSON,347374
SUSPICIOUS OCC,813929
VANDALISM,538052
ASSAULT,692935
WARRANTS,349536
NON-CRIMINAL,576721
VEHICLE THEFT,433177
SECONDARY CODES,199837
SUSPICIOUS OCC,175180
RECOVERED VEHICLE,500537
LARCENY/THEFT,364
OTHER OFFENSES,21827
OTHER OFFENSES,409002
ASSAULT,207896
OTHER OFFENSES,248703
WEAPON LAWS,729644
ASSAULT,163092
ASSAULT,198593
OTHER OFFENSES,826413
NON-CRIMINAL,548078
LARCENY/THEFT,88970
LARCENY/THEFT,196911
VEHICLE THEFT,679140
DISORDERLY CONDUCT,374079
NON-CRIMINAL,132238
NON-CRIMINAL,749187
LARCENY/THEFT,833969
DRUG/NARCOTIC,462012
OTHER OFFENSES,798967
FORGERY/COUNTERFEITING,540261
NON-CRIMINAL,592859
DRUG/NARCOTIC,380622
OTHER OFFENSES,708957
ASSAULT,87180
TRESPASS,816261
VEHICLE THEFT,219358
FRAUD,175452
NON-CRIMINAL,803251
ASSAULT,421408
ASSAULT,255595
LARCENY/THEFT,256969
LARCENY/THEFT,852315
LARCENY/THEFT,746916
NON-CRIMINAL,730898
RUNAWAY,19703
SUSPICIOUS OCC,545432
OTHER OFFENSES,178860
LARCENY/THEFT,733619
DRUG/NARCOTIC,472765
OTHER OFFENSES,793208
OTHER OFFENSES,831087
ASSAULT,707081
LARCENY/THEFT,733634
ASSAULT,525333
NON-CRIMINAL,158946
LARCENY/THEFT,562857
BURGLARY,200409
OTHER OFFENSES,185174
ASSAULT,170115
LARCENY/THEFT,746330
ASSAULT,421996
OTHER OFFENSES,521994
DRUG/NARCOTIC,722662
DRUG/NARCOTIC,635954
LARCENY/THEFT,552491
SUSPICIOUS OCC,346933
LARCENY/THEFT,756503
NON-CRIMINAL,797244
SECONDARY CODES,107405
DRUNKENNESS,599286
LARCENY/THEFT,625477
NON-CRIMINAL,14435
LARCENY/THEFT,399036
BURGLARY,750059
KIDNAPPING,60407
LARCENY/THEFT,427462
BURGLARY,125334
ROBBERY,209809
VANDALISM,117093
ASSAULT,624465
LARCENY/THEFT,317108
LARCENY/THEFT,552021
BURGLARY,135549
OTHER OFFENSES,644433
LARCENY/THEFT,245368
LARCENY/THEFT,817063
LARCENY/THEFT,3540
SECONDARY CODES,805608
LARCENY/THEFT,157018
OTHER OFFENSES,329096
ASSAULT,409989
ASSAULT,732683
LARCENY/THEFT,644591
LARCENY/THEFT,10177
LARCENY/THEFT,268332
LARCENY/THEFT,203020
SUSPICIOUS OCC,133529
DRUG/NARCOTIC,555535
OTHER OFFENSES,236874
ASSAULT,774202
SUSPICIOUS OCC,104715
OTHER OFFENSES,679517
MISSING PERSON,252973
WEAPON LAWS,687746
NON-CRIMINAL,252272
SUSPICIOUS OCC,812918
STOLEN PROPERTY,221005
LARCENY/THEFT,190615
WARRANTS,427006
OTHER OFFENSES,844763
DRUG/NARCOTIC,786999
FORGERY/COUNTERFEITING,578699
MISSING PERSON,288532
BURGLARY,719233
VEHICLE THEFT,708937
LARCENY/THEFT,78297
LIQUOR LAWS,18386
LARCENY/THEFT,540187
BURGLARY,811158
ROBBERY,370620
LARCENY/THEFT,17979
FRAUD,644933
LARCENY/THEFT,787823
LARCENY/THEFT,721282
VANDALISM,212178
LARCENY/THEFT,268170
NON-CRIMINAL,845706
LARCENY/THEFT,44465
VEHICLE THEFT,554432
SUSPICIOUS OCC,70136
LARCENY/THEFT,798610
LARCENY/THEFT,590691
SECONDARY CODES,424893
ASSAULT,758463
BURGLARY,577165
NON-CRIMINAL,170117
VANDALISM,667974
NON-CRIMINAL,114572
ASSAULT,849111
SUSPICIOUS OCC,530684
MISSING PERSON,31315
VEHICLE THEFT,182130
WEAPON LAWS,292233
ASSAULT,813134
LARCENY/THEFT,406690
MISSING PERSON,75729
LARCENY/THEFT,60426
LARCENY/THEFT,518389
OTHER OFFENSES,421680
LARCENY/THEFT,386659
VANDALISM,31075
LARCENY/THEFT,542563
NON-CRIMINAL,10093
NON-CRIMINAL,582736
MISSING PERSON,201121
BURGLARY,87886
LARCENY/THEFT,289701
NON-CRIMINAL,123684
OTHER OFFENSES,263245
LARCENY/THEFT,490256
OTHER OFFENSES,807263
LARCENY/THEFT,452765
OTHER OFFENSES,486130
WEAPON LAWS,471598
FORGERY/COUNTERFEITING,494756
OTHER OFFENSES,475969
NON-CRIMINAL,206006
OTHER OFFENSES,183655
LARCENY/THEFT,856181
DRUG/NARCOTIC,280615
ASSAULT,361589
LARCENY/THEFT,840835
OTHER OFFENSES,273656
LARCENY/THEFT,564937
VEHICLE THEFT,23053
LARCENY/THEFT,838798
SEX OFFENSES FORCIBLE,530009
NON-CRIMINAL,855872
VANDALISM,829771
LARCENY/THEFT,15503
FORGERY/COUNTERFEITING,374898
LARCENY/THEFT,350419
DRUNKENNESS,416353
DRUG/NARCOTIC,802434
VEHICLE THEFT,112443
VEHICLE THEFT,827447
NON-CRIMINAL,478762
TRESPASS,182785
ASSAULT,738885
LARCENY/THEFT,700339
OTHER OFFENSES,257478
ROBBERY,376862
DRUG/NARCOTIC,753568
ASSAULT,118631
NON-CRIMINAL,662485
DRUG/NARCOTIC,445739
ASSAULT,857821
NON-CRIMINAL,367965
ASSAULT,93035
ASSAULT,281334
BURGLARY,498884
OTHER OFFENSES,644745
SECONDARY CODES,262060
VEHICLE THEFT,444786
BURGLARY,48898
LARCENY/THEFT,854659
BURGLARY,137253
LARCENY/THEFT,211059
SUSPICIOUS OCC,362290
ASSAULT,106585
EMBEZZLEMENT,569279
SUSPICIOUS OCC,681836
BURGLARY,488715
EMBEZZLEMENT,707480
VEHICLE THEFT,863637
NON-CRIMINAL,551393
LARCENY/THEFT,641753
ASSAULT,563087
LARCENY/THEFT,216947
NON-CRIMINAL,299828
SUSPICIOUS OCC,653026
LARCENY/THEFT,349537
LARCENY/THEFT,625905
ASSAULT,309149
NON-CRIMINAL,164351
VEHICLE THEFT,757701
SUSPICIOUS OCC,455297
OTHER OFFENSES,74351
ASSAULT,816790
VANDALISM,473914
ASSAULT,64979
MISSING PERSON,164674
DRUG/NARCOTIC,828729
FRAUD,776545
LARCENY/THEFT,152308
VANDALISM,322617
OTHER OFFENSES,518867
OTHER OFFENSES,126564
MISSING PERSON,8007
WARRANTS,363436
DRUG/NARCOTIC,536108
LARCENY/THEFT,285064
DRUG/NARCOTIC,856741
ASSAULT,54123
NON-CRIMINAL,102131
LARCENY/THEFT,128936
LARCENY/THEFT,256859
VEHICLE THEFT,874305
ASSAULT,126695
DRUG/NARCOTIC,353338
BURGLARY,84576
ASSAULT,160919
WARRANTS,271454
VANDALISM,30186
MISSING PERSON,651055
LARCENY/THEFT,84583
LARCENY/THEFT,260107
ROBBERY,670813
ROBBERY,595625
LARCENY/THEFT,606448
NON-CRIMINAL,66970
LARCENY/THEFT,272495
LIQUOR LAWS,376376
VEHICLE THEFT,710870
LARCENY/THEFT,688198
NON-CRIMINAL,286626
SUSPICIOUS OCC,123697
VANDALISM,43334
NON-CRIMINAL,623441
LARCENY/THEFT,154550
ASSAULT,454298
PROSTITUTION,558301
OTHER OFFENSES,853323
ASSAULT,535348
LARCENY/THEFT,459427
FORGERY/COUNTERFEITING,535290
SUSPICIOUS OCC,643659
BURGLARY,412312
NON-CRIMINAL,173389
VEHICLE THEFT,411859
VEHICLE THEFT,715931
WARRANTS,208806
LARCENY/THEFT,701453
FRAUD,771945
OTHER OFFENSES,116610
ASSAULT,506823
ASSAULT,472103
NON-CRIMINAL,227352
BURGLARY,270035
VEHICLE THEFT,96781
OTHER OFFENSES,508942
ROBBERY,620791
OTHER OFFENSES,39281
SUSPICIOUS OCC,248491
BURGLARY,136253
LARCENY/THEFT,115713
LARCENY/THEFT,177825
FORGERY/COUNTERFEITING,477863
ASSAULT,432865
NON-CRIMINAL,253404
VEHICLE THEFT,132356
DRUG/NARCOTIC,681866
NON-CRIMINAL,265642
ASSAULT,489657
LARCENY/THEFT,422678
BURGLARY,743032
LARCENY/THEFT,347315
LARCENY/THEFT,766953
LARCENY/THEFT,593014
LARCENY/THEFT,278341
LARCENY/THEFT,585740
OTHER OFFENSES,677461
RECOVERED VEHICLE,565512
LARCENY/THEFT,138630
BURGLARY,204606
LARCENY/THEFT,110194
OTHER OFFENSES,766769
NON-CRIMINAL,693861
LARCENY/THEFT,614352
NON-CRIMINAL,358857
WARRANTS,231606
NON-CRIMINAL,47532
NON-CRIMINAL,181930
VEHICLE THEFT,469215
OTHER OFFENSES,513719
ASSAULT,412685
NON-CRIMINAL,5630
NON-CRIMINAL,168889
WARRANTS,427308
LARCENY/THEFT,847734
OTHER OFFENSES,647768
ASSAULT,650609
WARRANTS,760505
RUNAWAY,451236
OTHER OFFENSES,420922
OTHER OFFENSES,469510
WARRANTS,239486
VANDALISM,462973
LARCENY/THEFT,479437
LARCENY/THEFT,125295
LARCENY/THEFT,410296
DRUG/NARCOTIC,177595
LARCENY/THEFT,13835
NON-CRIMINAL,537954
VEHICLE THEFT,799740
VEHICLE THEFT,766392
LARCENY/THEFT,41330
NON-CRIMINAL,629113
VANDALISM,154268
NON-CRIMINAL,837532
NON-CRIMINAL,158098
LARCENY/THEFT,311154
SEX OFFENSES FORCIBLE,173025
DISORDERLY CONDUCT,647338
VEHICLE THEFT,804447
OTHER OFFENSES,484525
ASSAULT,265823
NON-CRIMINAL,837840
MISSING PERSON,830057
VEHICLE THEFT,652103
OTHER OFFENSES,666645
ASSAULT,489436
MISSING PERSON,521756
OTHER OFFENSES,463933
LARCENY/THEFT,195704
NON-CRIMINAL,12165
OTHER OFFENSES,744651
OTHER OFFENSES,138258
VEHICLE THEFT,425665
OTHER OFFENSES,866334
VANDALISM,207843
MISSING PERSON,504406
WARRANTS,611699
LARCENY/THEFT,19468
ASSAULT,216912
SUSPICIOUS OCC,314698
LARCENY/THEFT,113213
LARCENY/THEFT,83811
DRUG/NARCOTIC,763863
ASSAULT,503877
WARRANTS,865467
ROBBERY,249120
DRUG/NARCOTIC,28573
LARCENY/THEFT,666831
NON-CRIMINAL,36132
WARRANTS,46110
OTHER OFFENSES,661339
OTHER OFFENSES,333072
DRUG/NARCOTIC,338428
NON-CRIMINAL,607574
VANDALISM,78476
VEHICLE THEFT,707043
OTHER OFFENSES,855022
RUNAWAY,583923
OTHER OFFENSES,407594
LARCENY/THEFT,252752
SUSPICIOUS OCC,524269
ASSAULT,434826
LARCENY/THEFT,786230
PROSTITUTION,427162
DISORDERLY CONDUCT,499360
DRUG/NARCOTIC,179013
SUSPICIOUS OCC,215745
NON-CRIMINAL,540851
VEHICLE THEFT,752480
ASSAULT,356347
OTHER OFFENSES,554709
ASSAULT,589267
NON-CRIMINAL,438890
ASSAULT,468778
SECONDARY CODES,22570
NON-CRIMINAL,235924
OTHER OFFENSES,284736
NON-CRIMINAL,102615
ASSAULT,873067
DRUG/NARCOTIC,744308
VEHICLE THEFT,165605
DRUG/NARCOTIC,794456
WARRANTS,682041
STOLEN PROPERTY,78153
LARCENY/THEFT,210214
DRUG/NARCOTIC,627935
DRUG/NARCOTIC,490074
NON-CRIMINAL,861177
LARCENY/THEFT,785630
LARCENY/THEFT,177890
ASSAULT,414281
TRESPASS,568433
FORGERY/COUNTERFEITING,479812
LARCENY/THEFT,658694
LARCENY/THEFT,171545
TRESPASS,733608
NON-CRIMINAL,337260
ASSAULT,840475
NON-CRIMINAL,118842
LARCENY/THEFT,67079
OTHER OFFENSES,681635
LARCENY/THEFT,480092
NON-CRIMINAL,441096
WARRANTS,309846
FRAUD,792835
WARRANTS,532333
VANDALISM,721482
LARCENY/THEFT,322636
WARRANTS,519414
LARCENY/THEFT,34789
OTHER OFFENSES,407969
LIQUOR LAWS,533261
DRUG/NARCOTIC,437338
LARCENY/THEFT,230685
VEHICLE THEFT,636822
OTHER OFFENSES,311825
VANDALISM,170128
DRUG/NARCOTIC,391149
ASSAULT,333521
LARCENY/THEFT,637860
VANDALISM,611247
LARCENY/THEFT,676363
ASSAULT,574603
NON-CRIMINAL,577775
SEX OFFENSES FORCIBLE,213498
DRUG/NARCOTIC,744717
MISSING PERSON,109719
BURGLARY,697394
ROBBERY,490758
VEHICLE THEFT,857826
VANDALISM,785060
NON-CRIMINAL,565791
OTHER OFFENSES,647137
ROBBERY,531716
ROBBERY,531083
LARCENY/THEFT,355653
DRUG/NARCOTIC,638899
OTHER OFFENSES,726895
NON-CRIMINAL,553784
LARCENY/THEFT,718350
LARCENY/THEFT,575850
LARCENY/THEFT,162637
OTHER OFFENSES,40281
DRUG/NARCOTIC,565912
DRUG/NARCOTIC,173694
PROSTITUTION,113297
WARRANTS,516454
LARCENY/THEFT,127980
SUSPICIOUS OCC,227590
VEHICLE THEFT,864819
OTHER OFFENSES,297336
NON-CRIMINAL,545084
NON-CRIMINAL,285368
ASSAULT,490962
ASSAULT,749748
FORGERY/COUNTERFEITING,544184
OTHER OFFENSES,438310
NON-CRIMINAL,860865
NON-CRIMINAL,83893
ASSAULT,490778
OTHER OFFENSES,433720
TRESPASS,72180
ASSAULT,182543
NON-CRIMINAL,605230
LARCENY/THEFT,129004
FRAUD,612030
LARCENY/THEFT,122585
DRUG/NARCOTIC,647329
LARCENY/THEFT,437277
NON-CRIMINAL,848373
MISSING PERSON,599028
LARCENY/THEFT,699015
LARCENY/THEFT,494164
LARCENY/THEFT,32310
OTHER OFFENSES,41447
VANDALISM,278913
WARRANTS,42456
VEHICLE THEFT,746674
ASSAULT,802997
LARCENY/THEFT,245237
LARCENY/THEFT,192632
OTHER OFFENSES,386373
DRUNKENNESS,870055
WARRANTS,507467
LARCENY/THEFT,413474
WARRANTS,431499
SECONDARY CODES,551146
SUSPICIOUS OCC,127263
OTHER OFFENSES,3926
LARCENY/THEFT,202159
VANDALISM,166872
NON-CRIMINAL,347198
BURGLARY,708895
LARCENY/THEFT,335070
LARCENY/THEFT,725280
VANDALISM,712013
ASSAULT,765640
BURGLARY,479740
WARRANTS,621379
NON-CRIMINAL,709835
SUSPICIOUS OCC,704142
SECONDARY CODES,218692
SUSPICIOUS OCC,556928
RUNAWAY,583933
LARCENY/THEFT,221837
OTHER OFFENSES,75089
STOLEN PROPERTY,246738
PROSTITUTION,688899
OTHER OFFENSES,422617
WARRANTS,153774
LARCENY/THEFT,664960
ASSAULT,808020
VEHICLE THEFT,257989
LARCENY/THEFT,423011
LARCENY/THEFT,776808
OTHER OFFENSES,721193
LARCENY/THEFT,493904
NON-CRIMINAL,652394
OTHER OFFENSES,431640
DRUG/NARCOTIC,347648
SUSPICIOUS OCC,20027
VEHICLE THEFT,825339
VEHICLE THEFT,296601
LARCENY/THEFT,62208
DRUG/NARCOTIC,337019
WARRANTS,167982
WARRANTS,505188
ASSAULT,298699
VEHICLE THEFT,671021
FORGERY/COUNTERFEITING,622666
DRUG/NARCOTIC,318084
VEHICLE THEFT,209152
OTHER OFFENSES,613680
FRAUD,509654
FRAUD,38444
NON-CRIMINAL,239484
VEHICLE THEFT,480390
DRUG/NARCOTIC,710592
LARCENY/THEFT,195639
DRUG/NARCOTIC,835684
LARCENY/THEFT,122566
ASSAULT,393117
STOLEN PROPERTY,334029
NON-CRIMINAL,206663
LARCENY/THEFT,357178
VANDALISM,316387
OTHER OFFENSES,432228
SUSPICIOUS OCC,665482
OTHER OFFENSES,466987
ROBBERY,303470
NON-CRIMINAL,181737
DRUG/NARCOTIC,167309
KIDNAPPING,801991
NON-CRIMINAL,142340
VEHICLE THEFT,183365
DRUNKENNESS,240979
BURGLARY,751688
DRUG/NARCOTIC,406933
OTHER OFFENSES,82039
ASSAULT,812325
ASSAULT,146767
VANDALISM,797074
OTHER OFFENSES,630600
LARCENY/THEFT,722831
DRUG/NARCOTIC,765568
ASSAULT,225677
NON-CRIMINAL,265050
OTHER OFFENSES,380688
OTHER OFFENSES,131513
WARRANTS,188339
NON-CRIMINAL,416988
WARRANTS,504967
LARCENY/THEFT,630588
OTHER OFFENSES,173897
LARCENY/THEFT,620506
ASSAULT,831147
VEHICLE THEFT,831751
LARCENY/THEFT,73743
SECONDARY CODES,582921
ASSAULT,127688
DRUG/NARCOTIC,444101
VEHICLE THEFT,521051
ASSAULT,345594
ASSAULT,561014
SUSPICIOUS OCC,250817
LARCENY/THEFT,41832
VEHICLE THEFT,291218
WARRANTS,627832
PROSTITUTION,539983
OTHER OFFENSES,296595
WEAPON LAWS,156938
BURGLARY,182691
NON-CRIMINAL,705938
DRUG/NARCOTIC,265775
ASSAULT,333356
LARCENY/THEFT,356627
LARCENY/THEFT,282907
OTHER OFFENSES,704694
DRUG/NARCOTIC,263472
ASSAULT,494977
OTHER OFFENSES,356753
SUSPICIOUS OCC,664938
ASSAULT,772462
NON-CRIMINAL,117528
ROBBERY,676344
TRESPASS,58205
BURGLARY,179285
ASSAULT,376006
VEHICLE THEFT,685107
ASSAULT,520322
NON-CRIMINAL,774023
LARCENY/THEFT,724814
LARCENY/THEFT,1681
LARCENY/THEFT,189253
LARCENY/THEFT,748794
LARCENY/THEFT,731306
MISSING PERSON,582170
OTHER OFFENSES,706717
NON-CRIMINAL,639443
NON-CRIMINAL,31
SUSPICIOUS OCC,839906
TRESPASS,868590
LARCENY/THEFT,147165
DRUG/NARCOTIC,647941
LARCENY/THEFT,750399
ROBBERY,607359
LARCENY/THEFT,663568
EMBEZZLEMENT,353670
VANDALISM,35192
DRUG/NARCOTIC,724207
LARCENY/THEFT,324316
MISSING PERSON,637191
MISSING PERSON,53162
OTHER OFFENSES,420274
LARCENY/THEFT,58008
ASSAULT,305711
LARCENY/THEFT,135372
LARCENY/THEFT,131090
FRAUD,160126
NON-CRIMINAL,393608
ASSAULT,705238
OTHER OFFENSES,468623
LARCENY/THEFT,365646
OTHER OFFENSES,641592
RECOVERED VEHICLE,441197
OTHER OFFENSES,397319
LARCENY/THEFT,190888
LARCENY/THEFT,240818
SUSPICIOUS OCC,130953
LARCENY/THEFT,56072
ROBBERY,184108
VEHICLE THEFT,854971
OTHER OFFENSES,217970
LARCENY/THEFT,806471
LARCENY/THEFT,43368
OTHER OFFENSES,182142
NON-CRIMINAL,360977
FORGERY/COUNTERFEITING,419008
ROBBERY,679265
ASSAULT,147766
ASSAULT,369247
VEHICLE THEFT,517342
ASSAULT,573267
OTHER OFFENSES,737204
NON-CRIMINAL,592527
LARCENY/THEFT,543970
SUSPICIOUS OCC,228463
VANDALISM,834880
DRUG/NARCOTIC,606650
ASSAULT,497529
OTHER OFFENSES,812373
BURGLARY,418296
ASSAULT,164057
VEHICLE THEFT,80973
LARCENY/THEFT,40431
LARCENY/THEFT,218412
WEAPON LAWS,262553
VANDALISM,134059
OTHER OFFENSES,21250
SUSPICIOUS OCC,491393
NON-CRIMINAL,190252
DRUNKENNESS,650245
MISSING PERSON,162713
VEHICLE THEFT,72591
VEHICLE THEFT,302098
NON-CRIMINAL,434723
LARCENY/THEFT,107481
FRAUD,66349
WEAPON LAWS,524296
MISSING PERSON,629340
OTHER OFFENSES,823990
VEHICLE THEFT,254577
SUSPICIOUS OCC,747119
LARCENY/THEFT,610240
OTHER OFFENSES,234002
DISORDERLY CONDUCT,245986
VANDALISM,257905
SUSPICIOUS OCC,259324
ROBBERY,64834
LARCENY/THEFT,133368
DRUG/NARCOTIC,343403
LARCENY/THEFT,75716
ASSAULT,589745
NON-CRIMINAL,673149
ASSAULT,821529
OTHER OFFENSES,521637
NON-CRIMINAL,335093
OTHER OFFENSES,77663
RECOVERED VEHICLE,339114
VANDALISM,243193
LARCENY/THEFT,309653
OTHER OFFENSES,292632
FRAUD,108639
MISSING PERSON,832883
FRAUD,453923
VANDALISM,396886
SUSPICIOUS OCC,266304
ASSAULT,245088
VEHICLE THEFT,795391
ASSAULT,156500
OTHER OFFENSES,419979
ASSAULT,350812
WARRANTS,654947
SUSPICIOUS OCC,580332
VANDALISM,5732
VANDALISM,689551
WARRANTS,528095
ROBBERY,157001
OTHER OFFENSES,22399
OTHER OFFENSES,436445
NON-CRIMINAL,647458
OTHER OFFENSES,368408
ROBBERY,56425
ASSAULT,66192
NON-CRIMINAL,791206
FRAUD,528755
VANDALISM,338190
LARCENY/THEFT,104786
OTHER OFFENSES,850323
NON-CRIMINAL,349067
FORGERY/COUNTERFEITING,800361
VANDALISM,523332
ASSAULT,437257
OTHER OFFENSES,249435
OTHER OFFENSES,244700
VEHICLE THEFT,129910
ASSAULT,852097
ROBBERY,428452
LARCENY/THEFT,87501
ASSAULT,492613
VEHICLE THEFT,175555
LARCENY/THEFT,840377
VANDALISM,535671
SECONDARY CODES,543809
LARCENY/THEFT,177459
DRUG/NARCOTIC,379247
ASSAULT,706913
ASSAULT,646040
ROBBERY,478302
NON-CRIMINAL,86945
LARCENY/THEFT,541253
FRAUD,796331
ASSAULT,704299
DRUG/NARCOTIC,226655
ASSAULT,160541
SUSPICIOUS OCC,2791
LARCENY/THEFT,470444
LARCENY/THEFT,714661
MISSING PERSON,298836
LARCENY/THEFT,344410
ASSAULT,233327
OTHER OFFENSES,702104
DRUG/NARCOTIC,784252
LARCENY/THEFT,52014
WEAPON LAWS,445187
WEAPON LAWS,85027
FRAUD,365654
NON-CRIMINAL,524576
DISORDERLY CONDUCT,598428
NON-CRIMINAL,178718
LARCENY/THEFT,49824
OTHER OFFENSES,390182
SUSPICIOUS OCC,129595
OTHER OFFENSES,446125
MISSING PERSON,283060
VANDALISM,331904
LARCENY/THEFT,365301
LARCENY/THEFT,697844
WARRANTS,279044
VANDALISM,767396
KIDNAPPING,343060
NON-CRIMINAL,700131
LARCENY/THEFT,47603
LARCENY/THEFT,694337
VEHICLE THEFT,674304
DRUG/NARCOTIC,89463
NON-CRIMINAL,53032
LARCENY/THEFT,22944
OTHER OFFENSES,532398
STOLEN PROPERTY,95838
SUSPICIOUS OCC,837927
LARCENY/THEFT,854878
ASSAULT,315758
LARCENY/THEFT,298364
ASSAULT,631107
DRUG/NARCOTIC,576910
NON-CRIMINAL,453535
NON-CRIMINAL,367572
SECONDARY CODES,743751
DRUG/NARCOTIC,752125
VEHICLE THEFT,264555
VEHICLE THEFT,530618
DRUG/NARCOTIC,353996
ASSAULT,751019
LARCENY/THEFT,48753
LARCENY/THEFT,148982
NON-CRIMINAL,477292
MISSING PERSON,838817
WARRANTS,730588
DRUG/NARCOTIC,268724
MISSING PERSON,247278
ROBBERY,784049
WARRANTS,799591
VANDALISM,520384
LARCENY/THEFT,454723
OTHER OFFENSES,161566
VANDALISM,440205
PROSTITUTION,620437
DRUNKENNESS,809151
OTHER OFFENSES,176955
ASSAULT,853150
OTHER OFFENSES,301401
SEX OFFENSES FORCIBLE,246410
WEAPON LAWS,402201
MISSING PERSON,457024
WARRANTS,42264
NON-CRIMINAL,408646
OTHER OFFENSES,424469
ASSAULT,592644
OTHER OFFENSES,398863
